CSDUID,CSDNAME,PRUID,province,csd_area_km2,ecozone,ecozone_coverage_pct,road_length_km,total_area_km2_csd,canopy_area_km2_csd,canopy_proportion_csd,total_area_km2_10m_buffer,canopy_area_km2_10m_buffer,canopy_proportion_10m_buffer,total_area_km2_20m_buffer,canopy_area_km2_20m_buffer,canopy_proportion_20m_buffer,"Population, 2021","Population, 2016",Population Density (sq km),Land Area (sq km),"Population Change (%), 2016 to 2021",Number of Men,Men in Workforce,People in Workforce,"Number of Private Dwellings, 2021","Number of Private Dwellings, 2016","Number of Occupied Private Dwellings, 2021","Number of Occupied Private Dwellings, 2016",Average Household Size,"Total Private Dwellings Change (%), 2016 to 2021","Occupied Dwellings Change (%), 2016 to 2021",Number of Single-detached Houses,Number of Semi-detached Houses,Number of Row Houses,Number of Apartments (duplex),Number of Apartments (<5 story buildings),Number of Apartments (5+ story buildings),Number of Other Single-attached Houses,Number of Movable Dwellings,Total Dwellings by Type,Indigenous identity: total count,Indigenous identity: Indigenous identity count,Single Indigenous responses,Single Indigenous responses: First Nations,Single Indigenous responses: Métis,Single Indigenous responses: Inuit,Multiple Indigenous responses,Visible minority: total counts,Visible minority: Total visible minority population,Visible minority: South Asian,Visible minority: Chinese,Visible minority: Black,Visible minority: Filipino,Visible minority: Arab,Visible minority: Latin American,Visible minority: Southeast Asian,Visible minority: West Asian,Visible minority: Korean,Visible minority: Japanese,Visible minority: Multiple visible minorities,Visible minority: Not a visible minority,Indigenous identity: Indigenous identity count (%),Single Indigenous responses (%),Single Indigenous responses: First Nations (%),Single Indigenous responses: Métis (%),Single Indigenous responses: Inuit (%),Multiple Indigenous responses (%),Number of Single-detached Houses (%),Number of Semi-detached Houses (%),Number of Row Houses (%),Number of Apartments (duplex) (%),Number of Apartments (<5 story buildings) (%),Number of Apartments (5+ story buildings) (%),Number of Other Single-attached Houses (%),Number of Movable Dwellings (%),Visible minority: Total visible minority population (%),Visible minority: South Asian (%),Visible minority: Chinese (%),Visible minority: Black (%),Visible minority: Filipino (%),Visible minority: Arab (%),Visible minority: Latin American (%),Visible minority: Southeast Asian (%),Visible minority: West Asian (%),Visible minority: Korean (%),Visible minority: Japanese (%),Visible minority: Multiple visible minorities (%),Visible minority: Not a visible minority (%),Number of Men (%),Men in Workforce (%)
5907009,Keremeos,59,British Columbia,2.1730610962986785,Montane Cordillera,100.0,23.311718929903407,2.176514790445778,0.2380369319121993,10.936609893813142,0.4299035670243986,0.033523346,7.797875822,0.8169800262214838,0.078216345,9.573838089362235,1608.0,1502.0,768.3,2.09,7.1,755.0,,,852.0,782.0,809.0,732.0,1.9,9.0,10.5,575.0,15.0,60.0,40.0,35.0,0.0,0.0,80.0,810.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.99,1.85,7.41,4.94,4.32,0.0,0.0,9.88,,,,,,,,,,,,,,46.95,
5907014,Oliver,59,British Columbia,6.017940227805539,Montane Cordillera,100.0,50.04995941530137,6.026612378,0.6796042829009153,11.276721320310928,0.9314415236612044,0.080748464,8.669193052,1.7618082254903056,0.1757770350541983,9.977081075625025,5094.0,4928.0,927.9,5.49,3.4,2435.0,,,2445.0,2249.0,2312.0,2157.0,2.2,8.7,7.2,1540.0,55.0,295.0,45.0,275.0,0.0,5.0,90.0,2310.0,,,,,,,,4960.0,765.0,465.0,55.0,20.0,80.0,15.0,85.0,0.0,0.0,0.0,15.0,0.0,4195.0,,,,,,,66.67,2.38,12.77,1.95,11.9,0.0,0.22,3.9,15.42,9.38,1.11,0.4,1.61,0.3,1.71,0.0,0.0,0.0,0.3,0.0,84.58,47.8,
5907041,Penticton,59,British Columbia,47.40733714229865,Montane Cordillera,100.0,232.1233985015045,47.58756057758893,6.232756677223094,13.097449420759702,4.406437504423548,0.2614024110196739,5.932284544084795,8.397113925116766,0.7209962706444405,8.586238999185838,36885.0,33761.0,857.3,43.03,9.3,17300.0,,,18457.0,16895.0,17361.0,15740.0,2.1,9.2,10.3,6995.0,685.0,1795.0,875.0,5060.0,1200.0,115.0,625.0,17360.0,,,,,,,,35720.0,3195.0,1135.0,335.0,265.0,495.0,45.0,175.0,165.0,70.0,155.0,195.0,130.0,32530.0,,,,,,,40.29,3.95,10.34,5.04,29.15,6.91,0.66,3.6,8.94,3.18,0.94,0.74,1.39,0.13,0.49,0.46,0.2,0.43,0.55,0.36,91.07,46.9,
5909052,Abbotsford,59,British Columbia,385.2262595055366,Pacific Maritime,100.0,1126.4157078183964,385.43238555966326,87.72421465581655,22.75994907081757,21.42551190900061,2.362524688400038,11.026689576586351,40.85447239299425,6.071798216384711,14.862015981941568,153524.0,141397.0,409.0,375.33,8.6,75960.0,,,55659.0,51770.0,53234.0,49040.0,2.8,7.5,8.6,19770.0,1425.0,4800.0,11395.0,14430.0,1075.0,40.0,285.0,53235.0,,,,,,,,150800.0,60680.0,45510.0,2370.0,2085.0,2515.0,645.0,1520.0,2095.0,625.0,1430.0,535.0,1095.0,90125.0,,,,,,,37.14,2.68,9.02,21.41,27.11,2.02,0.08,0.54,40.24,30.18,1.57,1.38,1.67,0.43,1.01,1.39,0.41,0.95,0.35,0.73,59.76,49.48,
5915001,Langley,59,British Columbia,314.5850234151952,Pacific Maritime,100.0,1010.9931996093052,314.8123025,87.00652309608483,27.63758672,19.480830259200417,2.893594366189299,14.853547449923038,37.65286306942573,7.715224079704489,20.49040484777712,132603.0,117285.0,431.6,307.22,13.1,64830.0,,,49011.0,43720.0,46928.0,41982.0,2.8,12.1,11.8,22330.0,1015.0,10120.0,6690.0,3425.0,1315.0,60.0,1970.0,46925.0,,,,,,,,130960.0,34865.0,8725.0,7005.0,1455.0,3045.0,645.0,1715.0,2395.0,790.0,6415.0,910.0,1395.0,96095.0,,,,,,,47.59,2.16,21.57,14.26,7.3,2.8,0.13,4.2,26.62,6.66,5.35,1.11,2.33,0.49,1.31,1.83,0.6,4.9,0.69,1.07,73.38,48.89,
5915002,Langley,59,British Columbia,10.21420127409874,Pacific Maritime,100.0,101.30779445231164,10.22215897,1.418951244620659,13.881130681531278,1.806564620884058,0.1438697193212126,7.963718411069552,3.317993335148254,0.3646313483009149,10.98951418733403,28963.0,25888.0,2845.2,10.18,11.9,13990.0,,,13271.0,12264.0,12598.0,11840.0,2.2,8.2,6.4,2685.0,305.0,1180.0,760.0,7445.0,215.0,10.0,0.0,12595.0,,,,,,,,28030.0,6920.0,1965.0,585.0,605.0,1100.0,305.0,510.0,660.0,275.0,395.0,165.0,245.0,21105.0,,,,,,,21.32,2.42,9.37,6.03,59.11,1.71,0.08,0.0,24.69,7.01,2.09,2.16,3.92,1.09,1.82,2.35,0.98,1.41,0.59,0.87,75.29,48.3,
5915004,Surrey,59,British Columbia,323.81417268653786,Pacific Maritime,100.0,2151.5017404088226,324.1063725827218,63.66256510691745,19.642491012937064,40.14948059511017,3.851864091894581,9.593808026407451,75.30743660876806,9.997372305612702,13.27541177314314,568322.0,517887.0,1797.9,316.11,9.7,282350.0,,,195098.0,181159.0,185671.0,169964.0,3.0,7.7,9.2,60895.0,3795.0,30930.0,42540.0,37465.0,8830.0,155.0,1055.0,185675.0,,,,,,,,562565.0,377235.0,212680.0,48345.0,12875.0,39290.0,7415.0,8830.0,15345.0,5195.0,10145.0,2870.0,9475.0,185330.0,,,,,,,32.8,2.04,16.66,22.91,20.18,4.76,0.08,0.57,67.06,37.81,8.59,2.29,6.98,1.32,1.57,2.73,0.92,1.8,0.51,1.68,32.94,49.68,
5915007,White Rock,59,British Columbia,5.122478697596236,Pacific Maritime,100.0,72.08460503458188,5.123494700210524,0.8429484514058357,16.452607072496804,1.2894227348486411,0.1027038348861935,7.965101910371501,2.4074011925706658,0.2477583157468769,10.29152583754917,21939.0,19952.0,4240.6,5.17,10.0,9970.0,,,11541.0,10856.0,10735.0,10005.0,1.9,6.3,7.3,2580.0,85.0,155.0,1870.0,4450.0,1580.0,15.0,5.0,10735.0,,,,,,,,20725.0,4910.0,1570.0,1595.0,265.0,495.0,60.0,255.0,90.0,55.0,165.0,135.0,185.0,15815.0,,,,,,,24.03,0.79,1.44,17.42,41.45,14.72,0.14,0.05,23.69,7.58,7.7,1.28,2.39,0.29,1.23,0.43,0.27,0.8,0.65,0.89,76.31,45.44,
5915011,Delta,59,British Columbia,185.3373559256894,Pacific Maritime,100.0,757.5650168626826,185.48003097952417,22.20071001609695,11.969326238978129,13.842739408829754,1.2012267042877989,8.677666095,25.615923368159606,3.0100406466300136,11.750662286769138,108455.0,102238.0,603.7,179.66,6.1,53505.0,,,39736.0,37590.0,38058.0,35758.0,2.8,5.7,6.4,21135.0,1120.0,2115.0,7320.0,5550.0,630.0,30.0,165.0,38060.0,,,,,,,,107270.0,48625.0,27995.0,9665.0,1100.0,3705.0,630.0,1035.0,725.0,265.0,405.0,975.0,1565.0,58645.0,,,,,,,55.53,2.94,5.56,19.23,14.58,1.66,0.08,0.43,45.33,26.1,9.01,1.03,3.45,0.59,0.96,0.68,0.25,0.38,0.91,1.46,54.67,49.33,
5915015,Richmond,59,British Columbia,130.13907435174656,Pacific Maritime,100.0,775.5606701978493,130.30410177397968,17.17373169708584,13.179732228901525,14.373541839601412,1.8516280107615355,12.88219724,26.58408252193547,4.058979919951741,15.268459675456292,209937.0,198309.0,1629.0,128.87,5.9,100285.0,,,85035.0,77478.0,81080.0,73457.0,2.6,9.8,10.4,24435.0,1585.0,15950.0,4985.0,18585.0,15470.0,20.0,50.0,81080.0,,,,,,,,208395.0,167390.0,15365.0,113060.0,1775.0,15130.0,2200.0,2155.0,3310.0,1675.0,2035.0,3885.0,6090.0,41005.0,,,,,,,30.14,1.95,19.67,6.15,22.92,19.08,0.02,0.06,80.32,7.37,54.25,0.85,7.26,1.06,1.03,1.59,0.8,0.98,1.86,2.92,19.68,47.77,
5915022,Vancouver,59,British Columbia,115.26644781048856,Pacific Maritime,100.0,1569.0741124471615,115.48743846942564,26.43677156767403,22.89146934,28.713986185479943,8.478292750142863,29.52670066558072,52.43643826743285,14.457787511750904,27.57202432021461,662248.0,631486.0,5749.9,115.18,4.9,324570.0,,,328347.0,309418.0,305336.0,283916.0,2.1,6.1,7.5,44755.0,4805.0,10820.0,54305.0,95120.0,94820.0,700.0,20.0,305335.0,,,,,,,,650380.0,354615.0,44850.0,168385.0,8515.0,38605.0,3785.0,18075.0,20590.0,12105.0,10890.0,10990.0,14585.0,295765.0,,,,,,,14.66,1.57,3.54,17.79,31.15,31.05,0.23,0.01,54.52,6.9,25.89,1.31,5.94,0.58,2.78,3.17,1.86,1.67,1.69,2.24,45.48,49.01,
5915025,Burnaby,59,British Columbia,91.0285329196112,Pacific Maritime,100.0,807.1134396542209,91.20115633479236,23.01888192,25.23968209055044,14.928798859440152,1.552409952348657,10.398759920105682,27.710670499891204,4.010981505131799,14.474501817440853,249125.0,232755.0,2750.7,90.57,7.0,122525.0,,,107046.0,98030.0,101136.0,92201.0,2.4,9.2,9.7,19080.0,2880.0,8775.0,16655.0,23835.0,29715.0,200.0,0.0,101135.0,,,,,,,,245725.0,166685.0,23160.0,81795.0,4985.0,14290.0,2540.0,6155.0,6270.0,6440.0,9335.0,3765.0,6395.0,79035.0,,,,,,,18.87,2.85,8.68,16.47,23.57,29.38,0.2,0.0,67.83,9.43,33.29,2.03,5.82,1.03,2.5,2.55,2.62,3.8,1.53,2.6,32.16,49.18,
5915029,New Westminster,59,British Columbia,17.524352010414116,Pacific Maritime,100.0,213.54515544780065,17.552416292330093,1.5149642710254951,8.631086716462459,3.771123331,0.2287394526664879,6.065552159853027,6.861207447525693,0.5624153265203717,8.197031365422298,78916.0,70996.0,5052.4,15.62,11.2,38875.0,,,37737.0,34235.0,36099.0,32708.0,2.2,10.2,10.4,5000.0,220.0,2060.0,3670.0,12565.0,12525.0,45.0,30.0,36100.0,,,,,,,,78060.0,36545.0,8105.0,8530.0,2695.0,6780.0,635.0,2560.0,1290.0,1135.0,1560.0,985.0,1635.0,41510.0,,,,,,,13.85,0.61,5.71,10.17,34.81,34.7,0.12,0.08,46.82,10.38,10.93,3.45,8.69,0.81,3.28,1.65,1.45,2.0,1.26,2.09,53.18,49.26,
5915034,Coquitlam,59,British Columbia,129.39329451970377,Pacific Maritime,100.0,591.4205057590552,129.68948031899433,65.37784101786416,50.41105944526552,11.056031868529644,1.008070003417018,9.117828307698996,20.669957863512145,2.7020468513446105,13.072338459452917,148625.0,139284.0,1216.7,122.15,6.7,73005.0,,,58683.0,54393.0,55949.0,51325.0,2.6,7.9,9.0,19700.0,1635.0,5505.0,8590.0,11860.0,8375.0,35.0,255.0,55950.0,,,,,,,,147465.0,83325.0,7405.0,32770.0,2130.0,5335.0,1455.0,3345.0,2350.0,10625.0,11895.0,1700.0,3445.0,64140.0,,,,,,,35.21,2.92,9.84,15.35,21.2,14.97,0.06,0.46,56.5,5.02,22.22,1.44,3.62,0.99,2.27,1.59,7.21,8.07,1.15,2.34,43.5,49.12,
5915039,Port Coquitlam,59,British Columbia,33.656509527519965,Pacific Maritime,100.0,234.92693577434045,33.72211286639049,5.130895921537487,15.215226702628264,4.407733542728012,0.3187097236809786,7.230693974384948,8.223090032949719,0.8543436480754895,10.38956942769878,61498.0,58612.0,2108.7,29.16,4.9,30310.0,,,23671.0,22586.0,22884.0,21753.0,2.6,4.8,5.2,8390.0,855.0,3690.0,3470.0,6070.0,405.0,0.0,5.0,22880.0,,,,,,,,60395.0,23955.0,3485.0,7075.0,1235.0,3065.0,600.0,1160.0,880.0,2350.0,1905.0,775.0,1115.0,36435.0,,,,,,,36.67,3.74,16.13,15.17,26.53,1.77,0.0,0.02,39.66,5.77,11.71,2.04,5.07,0.99,1.92,1.46,3.89,3.15,1.28,1.85,60.33,49.29,
5915043,Port Moody,59,British Columbia,26.291161109922097,Pacific Maritime,100.0,138.11552450655188,26.351276893370557,15.325248334577072,58.15751698329501,2.621040075964313,0.3009258013695966,11.481159869670527,4.948822108538116,0.8650764260307539,17.480451045881253,33535.0,33551.0,1297.3,25.85,0.0,16475.0,,,13603.0,13318.0,13109.0,12976.0,2.6,2.1,1.0,3940.0,405.0,2600.0,1045.0,3205.0,1900.0,10.0,5.0,13105.0,,,,,,,,33450.0,10930.0,1005.0,3670.0,390.0,675.0,285.0,580.0,280.0,1300.0,1620.0,470.0,510.0,22520.0,,,,,,,30.06,3.09,19.84,7.97,24.46,14.5,0.08,0.04,32.68,3.0,10.97,1.17,2.02,0.85,1.73,0.84,3.89,4.84,1.41,1.52,67.32,49.13,
5915046,North Vancouver,59,British Columbia,162.8954677717622,Pacific Maritime,100.0,423.7815065137542,163.34967804379735,125.6925542609955,76.94692500544433,8.041337570707576,2.210654148912888,27.49112482189162,15.330693184692665,4.946909369017615,32.268008428718595,88168.0,85649.0,548.8,160.66,2.9,42935.0,,,34179.0,32488.0,32700.0,30985.0,2.7,5.2,5.5,16110.0,515.0,2890.0,5850.0,4450.0,2865.0,5.0,10.0,32700.0,,,,,,,,87385.0,25415.0,2785.0,6065.0,480.0,2150.0,220.0,1255.0,370.0,7675.0,1775.0,1130.0,1140.0,61970.0,,,,,,,49.27,1.57,8.84,17.89,13.61,8.76,0.02,0.03,29.08,3.19,6.94,0.55,2.46,0.25,1.44,0.42,8.78,2.03,1.29,1.3,70.92,48.7,
5915051,North Vancouver,59,British Columbia,11.831956063714,Pacific Maritime,100.0,145.7950195676572,11.86112036093584,2.559169004120796,21.57611529303188,2.648569239108191,0.3962476815626051,14.960820193472724,4.850370399936336,0.9448028334661642,19.478983161338885,58120.0,52898.0,4913.0,11.83,9.9,27535.0,,,29021.0,26426.0,27293.0,24645.0,2.1,9.8,10.7,2910.0,925.0,2150.0,3100.0,10395.0,7785.0,20.0,0.0,27295.0,,,,,,,,57505.0,20855.0,2100.0,3005.0,550.0,3815.0,360.0,1215.0,400.0,6155.0,1440.0,750.0,760.0,36650.0,,,,,,,10.66,3.39,7.88,11.36,38.08,28.52,0.07,0.0,36.27,3.65,5.23,0.96,6.63,0.63,2.11,0.7,10.7,2.5,1.3,1.32,63.73,47.38,
5915055,West Vancouver,59,British Columbia,88.53158316920181,Pacific Maritime,100.0,353.44880425399026,88.78214403354185,64.99172121414668,73.20359507154144,6.652089520222267,1.8003040290472556,27.06373724488154,12.38179858885828,4.129126897182693,33.34836104423694,44122.0,42473.0,506.1,87.18,3.9,20625.0,,,18795.0,18649.0,17690.0,16933.0,2.5,0.8,4.5,9830.0,515.0,395.0,1515.0,1600.0,3805.0,5.0,10.0,17690.0,,,,,,,,43380.0,18760.0,1405.0,8780.0,190.0,470.0,275.0,430.0,300.0,5030.0,745.0,470.0,465.0,24620.0,,,,,,,55.57,2.91,2.23,8.56,9.04,21.51,0.03,0.06,43.25,3.24,20.24,0.44,1.08,0.63,0.99,0.69,11.6,1.72,1.08,1.07,56.75,46.75,
5915065,Lions Bay,59,British Columbia,2.523943459097576,Pacific Maritime,100.0,18.20062653634839,2.5329217070929464,1.8347982123365216,72.43801524534027,0.3436102493890992,0.119000567,34.63242638007998,0.6476345469738676,0.2840921441872293,43.86611948276634,1390.0,1334.0,549.0,2.53,4.2,705.0,,,557.0,547.0,506.0,495.0,2.8,1.8,2.2,480.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,505.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.05,0.0,4.95,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,50.72,
5917010,Sidney,59,British Columbia,5.119100242522801,Pacific Maritime,100.0,59.46295057881914,5.105131301086481,0.8170466458504414,16.004419821220985,1.1000411785009498,0.1743234672592642,15.846994700400089,2.059066526654305,0.3230413316179362,15.688727267245373,12318.0,11672.0,2412.8,5.11,5.5,5520.0,,,6321.0,5960.0,5981.0,5603.0,2.0,6.1,6.7,2080.0,500.0,610.0,795.0,1765.0,215.0,10.0,5.0,5980.0,,,,,,,,11780.0,1050.0,135.0,210.0,65.0,420.0,10.0,60.0,65.0,0.0,0.0,40.0,25.0,10730.0,,,,,,,34.78,8.36,10.2,13.29,29.52,3.6,0.17,0.08,8.91,1.15,1.78,0.55,3.57,0.08,0.51,0.55,0.0,0.0,0.34,0.21,91.09,44.81,
5917015,Central Saanich,59,British Columbia,41.576025778893545,Pacific Maritime,100.0,167.39885082135308,41.43940082222005,12.120115422218133,29.247805667400613,3.1674849935655347,0.8019136759708081,25.317047360913303,6.080679855682544,1.6572495967126335,27.25434714613192,17385.0,16814.0,421.9,41.2,3.4,8405.0,,,7621.0,7121.0,7105.0,6893.0,2.4,7.0,3.1,3825.0,180.0,805.0,1445.0,765.0,25.0,10.0,55.0,7105.0,,,,,,,,17170.0,1450.0,490.0,295.0,105.0,205.0,10.0,85.0,50.0,25.0,40.0,70.0,60.0,15720.0,,,,,,,53.84,2.53,11.33,20.34,10.77,0.35,0.14,0.77,8.44,2.85,1.72,0.61,1.19,0.06,0.5,0.29,0.15,0.23,0.41,0.35,91.56,48.35,
5917021,Saanich,59,British Columbia,107.40177333691037,Pacific Maritime,100.0,657.6574678364644,106.97782659942932,45.64683214067142,42.66943308877703,12.48020355312162,3.4174654313674995,27.38309048262841,23.797986322341224,7.114396728113155,29.894952588632496,117735.0,114148.0,1136.6,103.59,3.1,57450.0,,,50064.0,49422.0,48048.0,46652.0,2.4,1.3,3.0,22380.0,1205.0,3660.0,10345.0,9755.0,630.0,65.0,15.0,48045.0,,,,,,,,115505.0,28840.0,6605.0,10105.0,1510.0,2890.0,805.0,1230.0,1590.0,605.0,940.0,1380.0,935.0,86665.0,,,,,,,46.58,2.51,7.62,21.53,20.3,1.31,0.14,0.03,24.97,5.72,8.75,1.31,2.5,0.7,1.06,1.38,0.52,0.81,1.19,0.81,75.03,48.8,
5917030,Oak Bay,59,British Columbia,10.58053604220229,Pacific Maritime,100.0,100.44099624913387,10.533291495970529,3.596507469406055,34.144193871230904,1.909836055843056,0.6119482437006206,32.041925369897235,3.6405842220853577,1.2551352368729034,34.47620382626257,17990.0,18094.0,1710.1,10.52,-0.6,8320.0,,,8168.0,8122.0,7807.0,7737.0,2.3,0.6,0.9,4915.0,100.0,115.0,525.0,1740.0,410.0,10.0,0.0,7810.0,,,,,,,,17640.0,2255.0,375.0,900.0,105.0,155.0,45.0,125.0,100.0,70.0,65.0,145.0,135.0,15380.0,,,,,,,62.93,1.28,1.47,6.72,22.28,5.25,0.13,0.0,12.78,2.13,5.1,0.6,0.88,0.26,0.71,0.57,0.4,0.37,0.82,0.77,87.19,46.25,
5917034,Victoria,59,British Columbia,19.564007657844087,Pacific Maritime,100.0,269.87770148423004,19.476343728449944,4.231248352403036,21.72506509125872,4.950604996138594,1.1431692497232575,23.091506000073007,9.201442381752097,2.154211608,23.41167307337075,91867.0,85792.0,4722.3,19.45,7.1,43590.0,,,53070.0,49212.0,49222.0,45762.0,1.8,7.8,7.6,6685.0,1145.0,2300.0,4455.0,23515.0,11005.0,85.0,35.0,49220.0,,,,,,,,87890.0,14855.0,2540.0,3075.0,1510.0,2335.0,680.0,1120.0,775.0,445.0,670.0,900.0,590.0,73030.0,,,,,,,13.58,2.33,4.67,9.05,47.78,22.36,0.17,0.07,16.9,2.89,3.5,1.72,2.66,0.77,1.27,0.88,0.51,0.76,1.02,0.67,83.09,47.45,
5917040,Esquimalt,59,British Columbia,7.115418666209158,Pacific Maritime,100.0,64.35041493689792,7.083750800370932,1.4610611666185125,20.625530284634035,1.2104808191522245,0.1778883342301389,14.695675587385622,2.306767715588045,0.4024646434065113,17.447124852963977,17533.0,17655.0,2476.7,7.08,-0.7,8810.0,,,8995.0,8742.0,8565.0,8493.0,2.0,2.9,0.8,1990.0,680.0,420.0,900.0,3970.0,590.0,10.0,0.0,8565.0,,,,,,,,17290.0,2370.0,310.0,300.0,400.0,390.0,95.0,220.0,245.0,10.0,50.0,155.0,115.0,14920.0,,,,,,,23.23,7.94,4.9,10.51,46.35,6.89,0.12,0.0,13.71,1.79,1.74,2.31,2.26,0.55,1.27,1.42,0.06,0.29,0.9,0.67,86.29,50.25,
5917041,Colwood,59,British Columbia,17.78141452390084,Pacific Maritime,100.0,128.31482293544644,17.70133249356023,6.434129,36.34827492677399,2.4442497100530414,0.3210069878040052,13.133150286720875,4.701669296500196,0.9126922495550422,19.41208945160025,18961.0,16859.0,1073.6,17.66,12.5,9350.0,,,7688.0,6867.0,7428.0,6588.0,2.5,12.0,12.8,3650.0,845.0,670.0,1375.0,685.0,190.0,10.0,5.0,7425.0,,,,,,,,18795.0,1980.0,275.0,410.0,235.0,270.0,60.0,190.0,185.0,55.0,135.0,75.0,60.0,16810.0,,,,,,,49.16,11.38,9.02,18.52,9.23,2.56,0.13,0.07,10.53,1.46,2.18,1.25,1.44,0.32,1.01,0.98,0.29,0.72,0.4,0.32,89.44,49.31,
5917044,Langford,59,British Columbia,42.60772826565909,Pacific Maritime,100.0,251.27416049641943,42.42382507830738,20.248481979946767,47.72903419852267,4.697806321762866,0.6835430238788573,14.55025978215202,8.850337517,1.7994739282069352,20.33226331,46584.0,35342.0,1124.4,41.43,31.8,22710.0,,,19968.0,14906.0,19050.0,14178.0,2.4,34.0,34.4,6695.0,885.0,995.0,4625.0,3735.0,1320.0,75.0,710.0,19050.0,,,,,,,,46190.0,7660.0,1875.0,1095.0,730.0,1405.0,160.0,645.0,525.0,225.0,365.0,265.0,285.0,38535.0,,,,,,,35.14,4.65,5.22,24.28,19.61,6.93,0.39,3.73,16.58,4.06,2.37,1.58,3.04,0.35,1.4,1.14,0.49,0.79,0.57,0.62,83.43,48.75,
5917047,View Royal,59,British Columbia,14.85926130319641,Pacific Maritime,100.0,80.49012477820538,14.797522566148826,8.500485915,57.4453316550044,1.4789307158003102,0.2850580234601101,19.274602955680283,2.6862912012573474,0.6458121160523864,24.04103158101799,11575.0,10408.0,807.6,14.33,11.2,5520.0,,,5175.0,4299.0,4915.0,4154.0,2.3,20.4,18.3,1775.0,185.0,985.0,900.0,895.0,160.0,5.0,0.0,4915.0,,,,,,,,11260.0,1980.0,655.0,470.0,210.0,175.0,45.0,100.0,95.0,55.0,35.0,110.0,20.0,9280.0,,,,,,,36.11,3.76,20.04,18.31,18.21,3.26,0.1,0.0,17.58,5.82,4.17,1.87,1.55,0.4,0.89,0.84,0.49,0.31,0.98,0.18,82.42,47.69,
5919012,Duncan,59,British Columbia,2.07442085956193,Pacific Maritime,100.0,27.613560814793765,2.0707975570466304,0.4566743152072112,22.05306422413013,0.4956894334930947,0.057414537,11.582764019530693,0.9190151220169112,0.1106238254699268,12.037214929298106,5047.0,4944.0,2444.5,2.06,2.1,2230.0,,,2620.0,2523.0,2454.0,2381.0,1.9,3.8,3.1,1025.0,95.0,195.0,50.0,1075.0,0.0,10.0,0.0,2455.0,,,,,,,,4645.0,260.0,45.0,20.0,60.0,55.0,0.0,20.0,10.0,10.0,0.0,10.0,25.0,4385.0,,,,,,,41.75,3.87,7.94,2.04,43.79,0.0,0.41,0.0,5.6,0.97,0.43,1.29,1.18,0.0,0.43,0.22,0.22,0.0,0.22,0.54,94.4,44.18,
5919016,Lake Cowichan,59,British Columbia,9.750262168111366,Pacific Maritime,100.0,40.60800279449442,9.736609498047873,4.697145247,48.24210366305218,0.7388969507884604,0.1202377159109223,16.272596034212803,1.4228453329259476,0.2918350804400419,20.510667862958133,3325.0,3226.0,403.5,8.24,3.1,1630.0,,,1586.0,1534.0,1491.0,1474.0,2.2,3.4,1.2,1165.0,30.0,50.0,75.0,160.0,0.0,0.0,10.0,1490.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.19,2.01,3.36,5.03,10.74,0.0,0.0,0.67,,,,,,,,,,,,,,49.02,
5919021,Ladysmith,59,British Columbia,12.046943245035903,Pacific Maritime,100.0,85.68305252556826,12.044219565128072,6.239934656708214,51.80854286960072,1.552953896165033,0.202293135,13.026345189670158,2.8464399631139927,0.4611607842638474,16.20131779485486,8990.0,8537.0,746.5,12.04,5.3,4275.0,,,4079.0,3754.0,3926.0,3710.0,2.2,8.7,5.8,2650.0,240.0,235.0,175.0,375.0,0.0,35.0,215.0,3930.0,,,,,,,,8800.0,470.0,55.0,105.0,55.0,55.0,0.0,20.0,50.0,0.0,40.0,35.0,40.0,8325.0,,,,,,,67.43,6.11,5.98,4.45,9.54,0.0,0.89,5.47,5.34,0.62,1.19,0.62,0.62,0.0,0.23,0.57,0.0,0.45,0.4,0.45,94.6,47.55,
5921007,Nanaimo,59,British Columbia,92.69533170896206,Pacific Maritime,100.0,703.1678665416629,92.82453455654674,37.14829066814842,40.01990513135132,13.156130753096509,1.7554122605509093,13.342921969194816,24.542051383353545,4.694121504557593,19.126850609324105,99863.0,90504.0,1104.1,90.45,10.3,48220.0,,,45138.0,40885.0,43164.0,39165.0,2.3,10.4,10.2,22215.0,2145.0,1970.0,6045.0,8240.0,1390.0,85.0,1085.0,43165.0,,,,,,,,97020.0,13300.0,3090.0,2860.0,1185.0,1520.0,435.0,710.0,1150.0,310.0,700.0,660.0,455.0,83720.0,,,,,,,51.47,4.97,4.56,14.0,19.09,3.22,0.2,2.51,13.71,3.18,2.95,1.22,1.57,0.45,0.73,1.19,0.32,0.72,0.68,0.47,86.29,48.29,
