CSDUID,"Population, 2021","Population, 2016",Population Density (sq km),Land Area (sq km),"Population Change (%), 2016 to 2021",Number of Men,Men in Workforce,People in Workforce,"Number of Private Dwellings, 2021","Number of Private Dwellings, 2016","Number of Occupied Private Dwellings, 2021","Number of Occupied Private Dwellings, 2016",Average Household Size,"Total Private Dwellings Change (%), 2016 to 2021","Occupied Dwellings Change (%), 2016 to 2021",Number of Single-detached Houses,Number of Semi-detached Houses,Number of Row Houses,Number of Apartments (duplex),Number of Apartments (<5 story buildings),Number of Apartments (5+ story buildings),Number of Other Single-attached Houses,Number of Movable Dwellings,Total Dwellings by Type,Indigenous identity: total count,Indigenous identity: Indigenous identity count,Single Indigenous responses,Single Indigenous responses: First Nations,Single Indigenous responses: Métis,Single Indigenous responses: Inuit,Multiple Indigenous responses,Visible minority: total counts,Visible minority: Total visible minority population,Visible minority: South Asian,Visible minority: Chinese,Visible minority: Black,Visible minority: Filipino,Visible minority: Arab,Visible minority: Latin American,Visible minority: Southeast Asian,Visible minority: West Asian,Visible minority: Korean,Visible minority: Japanese,Visible minority: Multiple visible minorities,Visible minority: Not a visible minority,Indigenous identity: Indigenous identity count (%),Single Indigenous responses (%),Single Indigenous responses: First Nations (%),Single Indigenous responses: Métis (%),Single Indigenous responses: Inuit (%),Multiple Indigenous responses (%),Number of Single-detached Houses (%),Number of Semi-detached Houses (%),Number of Row Houses (%),Number of Apartments (duplex) (%),Number of Apartments (<5 story buildings) (%),Number of Apartments (5+ story buildings) (%),Number of Other Single-attached Houses (%),Number of Movable Dwellings (%),Visible minority: Total visible minority population (%),Visible minority: South Asian (%),Visible minority: Chinese (%),Visible minority: Black (%),Visible minority: Filipino (%),Visible minority: Arab (%),Visible minority: Latin American (%),Visible minority: Southeast Asian (%),Visible minority: West Asian (%),Visible minority: Korean (%),Visible minority: Japanese (%),Visible minority: Multiple visible minorities (%),Visible minority: Not a visible minority (%),Number of Men (%),Men in Workforce (%)
1212011,8386.0,8443.0,6.7,1254.87,-0.7,4230.0,,,4470.0,4546.0,3717.0,3651.0,2.2,-1.7,1.8,3225.0,25.0,20.0,30.0,80.0,5.0,0.0,325.0,3715.0,,,,,,,,8315.0,155.0,15.0,20.0,50.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8165.0,,,,,,,86.81,0.67,0.54,0.81,2.15,0.13,0.0,8.75,1.86,0.18,0.24,0.6,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.2,50.44,
1212009,4007.0,4208.0,445.6,8.99,-4.8,1885.0,,,2017.0,2018.0,1881.0,1880.0,2.1,0.0,0.1,1125.0,230.0,110.0,95.0,280.0,0.0,0.0,40.0,1880.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.84,12.23,5.85,5.05,14.89,0.0,0.0,2.13,,,,,,,,,,,,,,47.04,
1212016,2407.0,2474.0,396.7,6.07,-2.7,1170.0,,,1167.0,1206.0,1091.0,1071.0,2.2,-3.2,1.9,820.0,40.0,25.0,65.0,115.0,0.0,5.0,25.0,1090.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.23,3.67,2.29,5.96,10.55,0.0,0.46,2.29,,,,,,,,,,,,,,48.61,
1212008,3540.0,3628.0,248.6,14.24,-2.4,1680.0,,,1660.0,1698.0,1567.0,1586.0,2.3,-2.2,-1.2,1160.0,70.0,65.0,25.0,135.0,0.0,5.0,105.0,1570.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.89,4.46,4.14,1.59,8.6,0.0,0.32,6.69,,,,,,,,,,,,,,47.46,
1204001,15.0,5.0,239.2,0.06,200.0,,,,7.0,3.0,7.0,3.0,,133.3,133.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1204009,15.0,15.0,13.5,1.11,0.0,,,,6.0,7.0,6.0,7.0,,-14.3,-14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1204010,10422.0,10302.0,4.4,2387.52,1.2,5135.0,,,6676.0,6583.0,4977.0,4739.0,2.1,1.4,5.0,4350.0,70.0,40.0,60.0,325.0,0.0,5.0,110.0,4975.0,,,,,,,,10265.0,255.0,45.0,25.0,110.0,15.0,10.0,15.0,0.0,0.0,0.0,0.0,10.0,10015.0,,,,,,,87.44,1.41,0.8,1.21,6.53,0.0,0.1,2.21,2.48,0.44,0.24,1.07,0.15,0.1,0.15,0.0,0.0,0.0,0.0,0.1,97.56,49.27,
1204015,49.0,29.0,10.3,4.74,69.0,30.0,,,16.0,15.0,15.0,15.0,3.4,6.7,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,61.22,
1216014,405.0,506.0,72.1,5.62,-20.0,210.0,,,147.0,167.0,139.0,161.0,2.9,-12.0,-13.7,130.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,140.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.86,0.0,0.0,3.57,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,51.85,
1216006,3763.0,3796.0,8.1,464.88,-0.9,1810.0,,,2104.0,2083.0,1733.0,1696.0,2.1,1.0,2.2,1475.0,20.0,10.0,10.0,110.0,0.0,5.0,110.0,1735.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.01,1.15,0.58,0.58,6.34,0.0,0.29,6.34,,,,,,,,,,,,,,48.1,
1216011,1610.0,1512.0,2.5,646.26,6.5,820.0,,,1287.0,1252.0,792.0,729.0,2.0,2.8,8.6,755.0,0.0,0.0,0.0,15.0,0.0,0.0,15.0,790.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.57,0.0,0.0,0.0,1.9,0.0,0.0,1.9,,,,,,,,,,,,,,50.93,
1216001,3136.0,3150.0,24.2,129.32,-0.4,1510.0,,,1692.0,1621.0,1436.0,1397.0,2.2,4.4,2.8,1290.0,5.0,0.0,10.0,95.0,0.0,5.0,35.0,1435.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.9,0.35,0.0,0.7,6.62,0.0,0.35,2.44,,,,,,,,,,,,,,48.15,
1201001,6523.0,6646.0,10.3,631.98,-1.9,3225.0,,,3546.0,3494.0,3024.0,2974.0,2.1,1.5,1.7,2690.0,25.0,5.0,5.0,170.0,0.0,0.0,130.0,3025.0,,,,,,,,6455.0,100.0,35.0,10.0,40.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,6355.0,,,,,,,88.93,0.83,0.17,0.17,5.62,0.0,0.0,4.3,1.55,0.54,0.15,0.62,0.15,0.15,0.0,0.0,0.0,0.0,0.0,0.0,98.45,49.44,
1201004,725.0,758.0,257.3,2.82,-4.4,380.0,,,399.0,407.0,362.0,361.0,2.0,-2.0,0.3,315.0,0.0,10.0,5.0,25.0,0.0,0.0,5.0,360.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.5,0.0,2.78,1.39,6.94,0.0,0.0,1.39,,,,,,,,,,,,,,52.41,
1201009,476.0,531.0,205.4,2.32,-10.4,210.0,,,307.0,320.0,234.0,249.0,1.9,-4.1,-6.0,225.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,235.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.74,0.0,0.0,0.0,4.26,0.0,0.0,0.0,,,,,,,,,,,,,,44.12,
1201006,4336.0,4288.0,2.4,1816.71,1.1,2160.0,,,2735.0,2635.0,2059.0,1971.0,2.1,3.8,4.5,1765.0,30.0,0.0,5.0,60.0,0.0,0.0,200.0,2060.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.68,1.46,0.0,0.24,2.91,0.0,0.0,9.71,,,,,,,,,,,,,,49.82,
1201008,1644.0,1743.0,187.9,8.75,-5.7,755.0,,,917.0,909.0,794.0,823.0,2.1,0.9,-3.5,570.0,30.0,20.0,20.0,85.0,0.0,10.0,65.0,795.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.7,3.77,2.52,2.52,10.69,0.0,1.26,8.18,,,,,,,,,,,,,,45.92,
1218006,2673.0,2567.0,1.7,1603.85,4.1,1330.0,,,1788.0,1672.0,1217.0,1135.0,2.2,6.9,7.2,1065.0,5.0,0.0,10.0,10.0,0.0,10.0,115.0,1220.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.3,0.41,0.0,0.82,0.82,0.0,0.82,9.43,,,,,,,,,,,,,,49.76,
1218001,4077.0,3985.0,3.3,1228.63,2.3,1980.0,,,2755.0,2599.0,1862.0,1808.0,2.1,6.0,3.0,1645.0,5.0,0.0,30.0,75.0,0.0,5.0,105.0,1865.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.2,0.27,0.0,1.61,4.02,0.0,0.27,5.63,,,,,,,,,,,,,,48.57,
1218003,691.0,537.0,185.8,3.72,28.7,350.0,,,210.0,166.0,201.0,158.0,3.4,26.5,27.2,180.0,15.0,0.0,0.0,0.0,0.0,0.0,5.0,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.0,7.5,0.0,0.0,0.0,0.0,0.0,2.5,,,,,,,,,,,,,,50.65,
1202001,7870.0,7899.0,5.2,1526.07,-0.4,3905.0,,,3818.0,3821.0,3455.0,3362.0,2.3,-0.1,2.8,3300.0,25.0,15.0,30.0,60.0,0.0,0.0,25.0,3455.0,,,,,,,,7790.0,100.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7695.0,,,,,,,95.51,0.72,0.43,0.87,1.74,0.0,0.0,0.72,1.28,0.0,0.0,1.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.78,49.62,
1202004,10067.0,9845.0,17.2,584.69,2.3,4985.0,,,5072.0,4981.0,4430.0,4250.0,2.2,1.8,4.2,4085.0,55.0,60.0,35.0,115.0,0.0,5.0,75.0,4430.0,,,,,,,,9940.0,225.0,30.0,0.0,130.0,20.0,0.0,0.0,0.0,0.0,15.0,0.0,10.0,9720.0,,,,,,,92.21,1.24,1.35,0.79,2.6,0.0,0.11,1.69,2.26,0.3,0.0,1.31,0.2,0.0,0.0,0.0,0.0,0.15,0.0,0.1,97.79,49.52,
1202006,6829.0,6518.0,646.3,10.57,4.8,3105.0,,,3569.0,3470.0,3259.0,3116.0,2.0,2.9,4.6,1435.0,400.0,145.0,200.0,1050.0,5.0,0.0,25.0,3260.0,,,,,,,,6625.0,560.0,85.0,45.0,255.0,50.0,0.0,0.0,20.0,0.0,15.0,0.0,60.0,6060.0,,,,,,,44.02,12.27,4.45,6.13,32.21,0.15,0.0,0.77,8.45,1.28,0.68,3.85,0.75,0.0,0.0,0.3,0.0,0.23,0.0,0.91,91.47,45.47,
1202040,181.0,157.0,579.0,0.31,15.3,90.0,,,70.0,70.0,69.0,70.0,2.6,0.0,-1.4,65.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.86,7.14,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,49.72,
1306006,282.0,213.0,5.9,47.64,32.4,140.0,,,196.0,202.0,130.0,99.0,2.1,-3.0,31.3,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,49.65,
1306007,5.0,5.0,0.0,222.74,0.0,,,,5.0,3.0,3.0,1.0,,66.7,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1306014,4766.0,4466.0,20.2,236.0,6.7,2415.0,,,1919.0,1806.0,1868.0,1757.0,2.6,6.3,6.3,1720.0,15.0,5.0,25.0,5.0,0.0,5.0,95.0,1870.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.98,0.8,0.27,1.34,0.27,0.0,0.27,5.08,,,,,,,,,,,,,,50.67,
1306008,1064.0,892.0,2.0,519.54,19.3,575.0,,,610.0,595.0,485.0,418.0,2.2,2.5,16.0,470.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,485.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.91,0.0,0.0,0.0,0.0,0.0,0.0,3.09,,,,,,,,,,,,,,54.04,
1306004,358.0,333.0,1.3,276.85,7.5,180.0,,,239.0,248.0,183.0,165.0,1.9,-3.6,10.9,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,50.28,
1306011,1397.0,1308.0,4.6,304.03,6.8,740.0,,,656.0,649.0,612.0,581.0,2.3,1.1,5.3,580.0,5.0,0.0,5.0,5.0,0.0,0.0,25.0,610.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.08,0.82,0.0,0.82,0.82,0.0,0.0,4.1,,,,,,,,,,,,,,52.97,
1306025,1348.0,1277.0,105.2,12.81,5.6,675.0,,,590.0,584.0,559.0,547.0,2.3,1.0,2.2,430.0,0.0,15.0,10.0,75.0,0.0,0.0,15.0,560.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.79,0.0,2.68,1.79,13.39,0.0,0.0,2.68,,,,,,,,,,,,,,50.07,
1306001,597.0,647.0,4.0,149.14,-7.7,300.0,,,310.0,319.0,280.0,287.0,2.1,-2.8,-2.4,270.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,280.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.43,0.0,0.0,0.0,1.79,0.0,0.0,3.57,,,,,,,,,,,,,,50.25,
1306003,348.0,350.0,102.8,3.39,-0.6,145.0,,,154.0,168.0,142.0,140.0,2.1,-8.3,1.4,125.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,140.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.29,0.0,7.14,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,41.67,
1306020,20584.0,19667.0,603.7,34.1,4.7,9870.0,,,8797.0,8537.0,8651.0,8224.0,2.4,3.0,5.2,5505.0,685.0,475.0,165.0,1360.0,70.0,5.0,390.0,8650.0,,,,,,,,20295.0,1310.0,375.0,35.0,315.0,175.0,35.0,65.0,85.0,30.0,130.0,0.0,20.0,18985.0,,,,,,,63.64,7.92,5.49,1.91,15.72,0.81,0.06,4.51,6.45,1.85,0.17,1.55,0.86,0.17,0.32,0.42,0.15,0.64,0.0,0.1,93.55,47.95,
1311026,812.0,781.0,1.8,444.88,4.0,425.0,,,468.0,503.0,384.0,347.0,2.1,-7.0,10.7,355.0,10.0,0.0,0.0,10.0,0.0,0.0,5.0,380.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.42,2.63,0.0,0.0,2.63,0.0,0.0,1.32,,,,,,,,,,,,,,52.34,
1311030,440.0,476.0,220.0,2.0,-7.6,220.0,,,223.0,224.0,192.0,191.0,2.1,-0.4,0.5,130.0,10.0,10.0,0.0,35.0,0.0,0.0,10.0,190.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.42,5.26,5.26,0.0,18.42,0.0,0.0,5.26,,,,,,,,,,,,,,50.0,
1311011,1596.0,1735.0,3.1,509.3,-8.0,825.0,,,773.0,814.0,675.0,703.0,2.4,-5.0,-4.0,640.0,0.0,0.0,15.0,5.0,0.0,0.0,15.0,675.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.81,0.0,0.0,2.22,0.74,0.0,0.0,2.22,,,,,,,,,,,,,,51.69,
1311019,508.0,557.0,190.4,2.67,-8.8,235.0,,,263.0,278.0,254.0,254.0,2.0,-5.4,0.0,155.0,5.0,20.0,5.0,60.0,5.0,0.0,5.0,255.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.78,1.96,7.84,1.96,23.53,1.96,0.0,1.96,,,,,,,,,,,,,,46.26,
1311027,1573.0,1604.0,100.0,15.74,-1.9,755.0,,,729.0,723.0,681.0,668.0,2.3,0.8,1.9,525.0,25.0,15.0,10.0,110.0,0.0,0.0,0.0,685.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.64,3.65,2.19,1.46,16.06,0.0,0.0,0.0,,,,,,,,,,,,,,48.0,
1311012,933.0,957.0,98.2,9.5,-2.5,435.0,,,390.0,402.0,374.0,373.0,2.3,-3.0,0.3,270.0,0.0,20.0,10.0,75.0,0.0,0.0,0.0,375.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.0,0.0,5.33,2.67,20.0,0.0,0.0,0.0,,,,,,,,,,,,,,46.62,
1311028,1966.0,2153.0,2.3,839.76,-8.7,990.0,,,906.0,953.0,853.0,888.0,2.3,-4.9,-3.9,790.0,15.0,10.0,5.0,5.0,0.0,0.0,30.0,855.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.4,1.75,1.17,0.58,0.58,0.0,0.0,3.51,,,,,,,,,,,,,,50.36,
1311008,1875.0,1724.0,7.7,243.31,8.8,915.0,,,766.0,762.0,725.0,669.0,2.6,0.5,8.4,640.0,40.0,5.0,0.0,25.0,0.0,0.0,10.0,725.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.28,5.52,0.69,0.0,3.45,0.0,0.0,1.38,,,,,,,,,,,,,,48.8,
1311024,1198.0,1196.0,10.6,112.74,0.2,605.0,,,508.0,496.0,485.0,459.0,2.4,2.4,5.7,415.0,5.0,0.0,5.0,40.0,0.0,0.0,30.0,485.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.57,1.03,0.0,1.03,8.25,0.0,0.0,6.19,,,,,,,,,,,,,,50.5,
1311001,1456.0,1303.0,5.6,258.8,11.7,735.0,,,598.0,586.0,557.0,529.0,2.6,2.0,5.3,515.0,0.0,0.0,5.0,10.0,0.0,0.0,30.0,555.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.79,0.0,0.0,0.9,1.8,0.0,0.0,5.41,,,,,,,,,,,,,,50.48,
1311021,514.0,473.0,6.8,75.57,8.7,260.0,,,220.0,203.0,217.0,195.0,2.4,8.4,11.3,155.0,5.0,5.0,5.0,10.0,0.0,0.0,40.0,215.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.09,2.33,2.33,2.33,4.65,0.0,0.0,18.6,,,,,,,,,,,,,,50.58,
1311014,2722.0,2767.0,13.9,196.31,-1.6,1360.0,,,1191.0,1181.0,1136.0,1108.0,2.4,0.8,2.5,875.0,5.0,25.0,20.0,50.0,5.0,5.0,150.0,1135.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.09,0.44,2.2,1.76,4.41,0.44,0.44,13.22,,,,,,,,,,,,,,49.96,
1311031,1591.0,1697.0,8.1,195.5,-6.2,810.0,,,678.0,720.0,645.0,662.0,2.5,-5.8,-2.6,590.0,10.0,0.0,10.0,5.0,0.0,5.0,30.0,645.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.47,1.55,0.0,1.55,0.78,0.0,0.78,4.65,,,,,,,,,,,,,,50.91,
1311018,969.0,1022.0,5.1,191.4,-5.2,495.0,,,412.0,449.0,397.0,408.0,2.4,-8.2,-2.7,365.0,0.0,0.0,5.0,0.0,0.0,0.0,25.0,400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.25,0.0,0.0,1.25,0.0,0.0,0.0,6.25,,,,,,,,,,,,,,51.08,
1311004,2219.0,2178.0,11.4,194.83,1.9,1115.0,,,936.0,915.0,886.0,855.0,2.5,2.3,3.6,765.0,10.0,5.0,15.0,40.0,0.0,0.0,45.0,890.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.96,1.12,0.56,1.69,4.49,0.0,0.0,5.06,,,,,,,,,,,,,,50.25,
1311006,5553.0,5228.0,371.1,14.96,6.2,2665.0,,,2622.0,2470.0,2486.0,2316.0,2.2,6.2,7.3,1380.0,75.0,85.0,105.0,735.0,0.0,20.0,90.0,2490.0,,,,,,,,5350.0,470.0,240.0,10.0,40.0,110.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,4880.0,,,,,,,55.42,3.01,3.41,4.22,29.52,0.0,0.8,3.61,8.79,4.49,0.19,0.75,2.06,0.0,0.0,0.65,0.0,0.0,0.0,0.0,91.21,47.99,
1311005,435.0,327.0,242.2,1.8,33.0,220.0,,,182.0,129.0,173.0,125.0,2.5,41.1,38.4,155.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,170.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.18,0.0,0.0,8.82,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,50.57,
1302012,907.0,894.0,100.6,9.02,1.5,430.0,,,421.0,411.0,385.0,379.0,2.3,2.4,1.6,285.0,40.0,20.0,0.0,15.0,0.0,0.0,15.0,385.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.03,10.39,5.19,0.0,3.9,0.0,0.0,3.9,,,,,,,,,,,,,,47.41,
1302004,949.0,872.0,24.0,39.59,8.8,460.0,,,612.0,616.0,423.0,376.0,2.2,-0.6,12.5,415.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,425.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.65,0.0,0.0,1.18,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,48.47,
1302014,66.0,63.0,0.1,492.11,4.8,40.0,,,64.0,90.0,40.0,33.0,1.7,-28.9,21.2,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,,,,,,,,,,,,,,60.61,
1302031,565.0,573.0,45.8,12.34,-1.4,265.0,,,265.0,256.0,243.0,230.0,2.3,3.5,5.7,240.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,240.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,0.0,0.0,2.08,0.0,0.0,0.0,,,,,,,,,,,,,,46.9,
1302044,346.0,335.0,0.9,373.2,3.3,175.0,,,182.0,195.0,158.0,158.0,2.2,-6.7,0.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,160.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.62,0.0,0.0,0.0,0.0,0.0,0.0,6.25,,,,,,,,,,,,,,50.58,
1302001,139.0,145.0,23.3,5.96,-4.1,60.0,,,106.0,103.0,68.0,67.0,2.0,2.9,1.5,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,43.17,
1302052,2595.0,2360.0,17.2,150.56,10.0,1295.0,,,1408.0,1365.0,1179.0,1076.0,2.2,3.2,9.6,1045.0,25.0,15.0,25.0,45.0,0.0,5.0,30.0,1175.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.94,2.13,1.28,2.13,3.83,0.0,0.43,2.55,,,,,,,,,,,,,,49.9,
1302008,803.0,707.0,3.8,209.52,13.6,410.0,,,492.0,507.0,385.0,335.0,2.1,-3.0,14.9,350.0,0.0,0.0,0.0,10.0,0.0,0.0,25.0,385.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.91,0.0,0.0,0.0,2.6,0.0,0.0,6.49,,,,,,,,,,,,,,51.06,
1302011,2222.0,2170.0,6.1,363.75,2.4,1110.0,,,1029.0,996.0,948.0,918.0,2.3,3.3,3.3,825.0,10.0,5.0,5.0,10.0,0.0,0.0,95.0,950.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.84,1.05,0.53,0.53,1.05,0.0,0.0,10.0,,,,,,,,,,,,,,49.95,
1302024,550.0,553.0,22.7,24.27,-0.5,275.0,,,296.0,312.0,249.0,236.0,2.2,-5.1,5.5,230.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,250.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,,,,,,,,,,,,,,50.0,
1302026,2048.0,1786.0,245.3,8.35,14.7,990.0,,,1096.0,1008.0,921.0,794.0,2.1,8.7,16.0,730.0,10.0,25.0,30.0,115.0,0.0,5.0,0.0,920.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.35,1.09,2.72,3.26,12.5,0.0,0.54,0.0,,,,,,,,,,,,,,48.34,
1302028,648.0,657.0,8.2,78.6,-1.4,325.0,,,346.0,368.0,280.0,284.0,2.3,-6.0,-1.4,255.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,280.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.07,0.0,0.0,0.0,0.0,0.0,0.0,7.14,,,,,,,,,,,,,,50.15,
1302042,1470.0,1529.0,7.7,190.39,-3.9,715.0,,,725.0,743.0,639.0,657.0,2.3,-2.4,-2.7,530.0,0.0,0.0,5.0,5.0,0.0,0.0,100.0,640.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.81,0.0,0.0,0.78,0.78,0.0,0.0,15.62,,,,,,,,,,,,,,48.64,
1302016,2495.0,2341.0,5.0,500.05,6.6,1245.0,,,1224.0,1254.0,1046.0,1002.0,2.4,-2.4,4.4,945.0,0.0,5.0,0.0,15.0,0.0,0.0,75.0,1045.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.43,0.0,0.48,0.0,1.44,0.0,0.0,7.18,,,,,,,,,,,,,,49.9,
1302039,1024.0,1186.0,1.9,552.9,-13.7,520.0,,,499.0,570.0,451.0,506.0,2.3,-12.5,-10.9,420.0,0.0,0.0,5.0,0.0,0.0,0.0,25.0,450.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.33,0.0,0.0,1.11,0.0,0.0,0.0,5.56,,,,,,,,,,,,,,50.78,
1302021,710.0,689.0,3.0,236.59,3.0,360.0,,,408.0,545.0,326.0,327.0,2.2,-25.1,-0.3,300.0,5.0,0.0,0.0,0.0,0.0,0.0,25.0,330.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.91,1.52,0.0,0.0,0.0,0.0,0.0,7.58,,,,,,,,,,,,,,50.7,
1302034,1671.0,1839.0,16.3,102.83,-9.1,815.0,,,772.0,820.0,704.0,769.0,2.3,-5.9,-8.5,585.0,5.0,0.0,5.0,15.0,0.0,0.0,100.0,705.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.98,0.71,0.0,0.71,2.13,0.0,0.0,14.18,,,,,,,,,,,,,,48.77,
1302018,1579.0,1517.0,97.7,16.17,4.1,765.0,,,751.0,681.0,698.0,637.0,2.2,10.3,9.6,490.0,15.0,5.0,25.0,100.0,0.0,0.0,70.0,695.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.5,2.16,0.72,3.6,14.39,0.0,0.0,10.07,,,,,,,,,,,,,,48.45,
1302037,4510.0,4415.0,328.7,13.72,2.2,2105.0,,,2278.0,2206.0,2073.0,2001.0,2.1,3.3,3.6,1290.0,120.0,40.0,35.0,535.0,0.0,30.0,20.0,2070.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.32,5.8,1.93,1.69,25.85,0.0,1.45,0.97,,,,,,,,,,,,,,46.67,
1302006,718.0,797.0,18.7,38.32,-9.9,360.0,,,475.0,467.0,344.0,347.0,2.1,1.7,-0.9,320.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,345.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.75,0.0,0.0,0.0,2.9,0.0,0.0,2.9,,,,,,,,,,,,,,50.14,
